,g-city,g-rent,g-surf,g-rooms,t-city,t-max-rent,t-surf-min,t-rooms
2995,Berlin,943 €,83 m²,3,Berlin,1.000 €,70 m²,"2,5"
2996,Berlin,304 €,34 m²,"1,5",Berlin,1.000 €,1 m²,2
2997,Berlin,1550 €,94 m²,2,Berlin,2.000 €,90 m²,3
2998,Berlin,370 €,50 m²,2,Berlin,700 €,60 m²,"2,5"
2999,Berlin,1700 €,87 m²,2,Berlin,1.700 €,80 m²,1
3000,Berlin,985 €,93 m²,3,Berlin,1.000 €,75 m²,3
3001,Berlin,344 €,54 m²,2,Berlin,350 €,50 m²,2
3002,Berlin,1200 €,135 m²,"4,5",Berlin,1.000 €,100 m²,4
3003,Berlin,760 €,76 m²,3,Berlin,1.700 €,100 m²,4
3004,Berlin,447 €,65 m²,2,Berlin,1.500 €,85 m²,3
3005,Berlin,370 €,55 m²,2,Berlin,1.100 €,70 m²,3
3006,Berlin,790 €,79 m²,3,Berlin,700 €,50 m²,2
3007,Berlin,1150 €,92 m²,"3,5",Berlin,690 €,55 m²,2
3008,Berlin,550 €,54 m²,2,Berlin,800 €,45 m²,"1,5"
3009,Berlin,1100 €,95 m²,3,Berlin,1.300 €,110 m²,4
3010,Berlin,844 €,75 m²,3,Berlin,1.800 €,100 m²,4
3011,Berlin,1000 €,95 m²,"3,5",Berlin,2.500 €,150 m²,5
3012,Berlin,600 €,80 m²,3,Berlin,400 €,55 m²,2
3013,Berlin,321 €,58 m²,2,Berlin,1.000 €,57 m²,3
3014,Berlin,698 €,89 m²,3,Berlin,1.300 €,100 m²,4
3015,Berlin,700 €,80 m²,2,Berlin,1.400 €,95 m²,4
3016,Berlin,280 €,65 m²,3,Berlin,900 €,80 m²,3
3017,Berlin,800 €,85 m²,"2,5",Berlin,1.200 €,85 m²,3
3018,Berlin,465 €,40 m²,1,Berlin,1.500 €,80 m²,3
3019,Berlin,412 €,65 m²,2,Berlin,1.000 €,90 m²,4
3020,Berlin,517 €,50 m²,2,Köln,800 €,45 m²,2
3021,Berlin,1235 €,70 m²,"1,5",Berlin,1.700 €,75 m²,"2,5"
3022,Berlin,460 €,58 m²,2,Berlin,1.500 €,1 m²,3
3023,Berlin,350 €,64 m²,"2,5",Berlin,1.400 €,70 m²,"3,5"
3024,Berlin,310 €,35 m²,1,Berlin,850 €,40 m²,2
3025,Berlin,341 €,52 m²,2,Berlin,500 €,50 m²,2
3026,Berlin,500 €,65 m²,"2,5",Berlin,450 €,35 m²,"1,5"
3027,Berlin,1050 €,67 m²,2,Berlin,1.200 €,40 m²,"1,5"
3028,Berlin,1200 €,120 m²,4,Berlin,1.200 €,90 m²,3
3029,Berlin,1350 €,88 m²,3,Berlin,1.000 €,50 m²,2
3030,Berlin,880 €,103 m²,3,Berlin,1.900 €,100 m²,4
3031,Berlin,850 €,70 m²,1,Hamburg,900 €,55 m²,2
3032,Berlin,375 €,55 m²,2,Berlin,500 €,35 m²,"1,5"
3033,Berlin,900 €,85 m²,3,Berlin,600 €,40 m²,"1,5"
3034,Berlin,350 €,37 m²,1,Berlin,1.000 €,37 m²,"1,5"
3035,Berlin,590 €,50 m²,2,Berlin,2.500 €,120 m²,4
3036,Berlin,550 €,60 m²,3,Berlin,1.200 €,85 m²,4
3037,Berlin,531 €,66 m²,3,Berlin,700 €,65 m²,3
3038,Berlin,740 €,72 m²,2,Berlin,3.000 €,30 m²,1
3039,Berlin,690 €,70 m²,2,Berlin,1.250 €,70 m²,"2,5"
3040,Berlin,980 €,127 m²,4,Berlin,1.700 €,100 m²,3
3041,Berlin,1900 €,121 m²,"2,5",Hamburg,1.600 €,70 m²,"2,5"
3042,Berlin,410 €,60 m²,2,Berlin,800 €,80 m²,3
3043,Berlin,588 €,42 m²,"1,5",Berlin,1.600 €,80 m²,3
3044,Berlin,860 €,76 m²,"2,5",Berlin,900 €,50 m²,2
3045,Berlin,790 €,65 m²,2,Frankfurt am Main,1.500 €,65 m²,"2,5"
3046,Berlin,470 €,44 m²,1,Berlin,1.200 €,50 m²,1
3047,Berlin,720 €,90 m²,3,Berlin,500 €,45 m²,"1,5"
3048,Berlin,483 €,64 m²,2,Berlin,550 €,65 m²,3
3049,Berlin,1167 €,100 m²,"2,5",Berlin,1.300 €,75 m²,2
3050,Berlin,528 €,70 m²,2,Berlin,1.100 €,80 m²,3
3051,Berlin,540 €,94 m²,3,Berlin,1.600 €,105 m²,4
3052,Berlin,686 €,60 m²,2,Berlin,1.500 €,60 m²,4
3053,Berlin,395 €,82 m²,3,Berlin,800 €,90 m²,3
3054,Berlin,750 €,65 m²,2,Berlin,1.600 €,60 m²,3
3055,Berlin,1000 €,80 m²,3,Berlin,650 €,40 m²,2
3056,Berlin,414 €,40 m²,1,Berlin,700 €,55 m²,"1,5"
3057,Berlin,403 €,56 m²,"2,5",Berlin,1.200 €,80 m²,"3,5"
3058,Berlin,550 €,56 m²,2,Berlin,800 €,50 m²,"2,5"
3059,Berlin,450 €,50 m²,2,Berlin,900 €,65 m²,3
3060,Berlin,650 €,67 m²,2,Berlin,1.200 €,85 m²,3
3061,Berlin,690 €,65 m²,2,Berlin,2.000 €,75 m²,3
3062,Berlin,365 €,44 m²,2,Berlin,800 €,45 m²,2
3063,Berlin,348 €,39 m²,"1,5",Berlin,600 €,20 m²,1
3064,Berlin,300 €,40 m²,1,Köln,750 €,45 m²,"1,5"
3065,Berlin,900 €,83 m²,3,Berlin,1.500 €,100 m²,"3,5"
3066,Berlin,344 €,40 m²,1,Berlin,600 €,45 m²,"1,5"
3067,Berlin,1110 €,72 m²,2,Berlin,1.300 €,70 m²,3
3068,Berlin,630 €,64 m²,2,Berlin,1.000 €,50 m²,2
3069,Berlin,675 €,69 m²,"2,5",Berlin,1.100 €,58 m²,2
3070,Berlin,314 €,33 m²,1,Berlin,900 €,50 m²,3
3071,Berlin,550 €,50 m²,2,Hamburg,500 €,15 m²,1
3072,Berlin,854 €,78 m²,3,Berlin,500 €,120 m²,4
3073,Berlin,701 €,80 m²,2,Berlin,1.000 €,80 m²,2
3074,Berlin,970 €,57 m²,2,Berlin,800 €,55 m²,1
3075,Berlin,214 €,33 m²,1,Berlin,900 €,10 m²,2
3076,Berlin,700 €,70 m²,2,Berlin,1.200 €,80 m²,3
3077,Berlin,650 €,75 m²,3,Berlin,1.200 €,90 m²,3
3078,Berlin,1534 €,70 m²,2,Berlin,850 €,70 m²,2
3079,Berlin,400 €,52 m²,2,Berlin,1.000 €,75 m²,3
3080,Berlin,261 €,45 m²,1,Berlin,600 €,55 m²,2
3081,Berlin,780 €,78 m²,3,Berlin,1.600 €,130 m²,"4,5"
3082,Berlin,780 €,75 m²,2,Berlin,2.000 €,90 m²,3
3083,Berlin,400 €,60 m²,2,Berlin,1.000 €,90 m²,"3,5"
3084,Berlin,1000 €,86 m²,"2,5",München,900 €,65 m²,2
3085,Berlin,603 €,57 m²,2,Berlin,800 €,60 m²,2
3086,Berlin,774 €,74 m²,2,Berlin,450 €,36 m²,1
3087,Berlin,1070 €,110 m²,4,Berlin,1.160 €,90 m²,3
3088,Berlin,1890 €,98 m²,4,Berlin,1.110 €,60 m²,3
3089,Berlin,250 €,37 m²,1,Berlin,2.500 €,50 m²,4
3090,Berlin,480 €,67 m²,3,Berlin,500 €,30 m²,1
3091,Berlin,995 €,99 m²,4,Berlin,1.300 €,90 m²,4
3092,Berlin,460 €,46 m²,2,Berlin,1.000 €,60 m²,2
3093,Berlin,700 €,63 m²,2,Berlin,650 €,40 m²,1
3094,Berlin,990 €,100 m²,3,Berlin,800 €,40 m²,2
3095,Berlin,590 €,60 m²,2,Berlin,700 €,70 m²,3
3096,Berlin,700 €,64 m²,3,Berlin,900 €,65 m²,3
3097,Berlin,424 €,75 m²,3,Berlin,400 €,50 m²,1
3098,Berlin,800 €,50 m²,2,Berlin,900 €,50 m²,"1,5"
3099,Berlin,300 €,56 m²,2,Berlin,470 €,40 m²,"1,5"
3100,Berlin,600 €,80 m²,3,Berlin,1.000 €,75 m²,3
3101,Berlin,710 €,69 m²,2,Berlin,550 €,35 m²,1
3102,Berlin,750 €,47 m²,2,Berlin,2.500 €,85 m²,3
3103,Berlin,800 €,72 m²,3,Berlin,2.000 €,90 m²,4
3104,Berlin,475 €,45 m²,2,Berlin,800 €,60 m²,2
3105,Berlin,436 €,42 m²,1,Berlin,700 €,50 m²,"1,5"
3106,Berlin,320 €,35 m²,"1,5",Leipzig,1.100 €,50 m²,2
3107,Berlin,332 €,45 m²,2,Berlin,850 €,60 m²,3
3108,Berlin,800 €,105 m²,"3,5",Berlin,1.900 €,120 m²,5
3109,Berlin,520 €,74 m²,2,Berlin,700 €,60 m²,2
3110,Berlin,390 €,50 m²,2,Berlin,900 €,80 m²,3
3111,Berlin,600 €,58 m²,2,Berlin,1.100 €,65 m²,"2,5"
3112,Berlin,400 €,70 m²,3,Berlin,1.200 €,100 m²,"3,5"
3113,Berlin,500 €,58 m²,2,Berlin,1.000 €,75 m²,3
3114,Berlin,1500 €,103 m²,"3,5",Berlin,2.000 €,115 m²,3
3115,Berlin,440 €,53 m²,2,Berlin,2.000 €,80 m²,3
3116,Berlin,800 €,73 m²,2,Berlin,1.500 €,70 m²,"2,5"
3117,Berlin,1000 €,103 m²,3,Berlin,1.600 €,100 m²,4
3118,Berlin,615 €,52 m²,2,Berlin,900 €,70 m²,"2,5"
3119,Berlin,404 €,66 m²,3,Berlin,400 €,45 m²,"1,5"
3120,Berlin,389 €,48 m²,"1,5",Berlin,700 €,50 m²,2
3121,Berlin,500 €,64 m²,3,Berlin,1.100 €,75 m²,3
3122,Berlin,1065 €,100 m²,3,Berlin,1.300 €,70 m²,3
3123,Berlin,500 €,52 m²,2,Berlin,700 €,35 m²,2
3124,Berlin,500 €,60 m²,2,Berlin,800 €,75 m²,"2,5"
3125,Berlin,383 €,58 m²,"2,5",Berlin,500 €,60 m²,"2,5"
3126,Berlin,1100 €,50 m²,2,Hamburg,1.100 €,50 m²,2
3127,Berlin,1770 €,85 m²,3,Berlin,1.000 €,16 m²,1
3128,Berlin,430 €,58 m²,3,Berlin,1.500 €,70 m²,3
3129,Berlin,380 €,44 m²,"1,5",Berlin,750 €,60 m²,2
3130,Berlin,750 €,55 m²,2,Berlin,2.000 €,70 m²,3
3131,Berlin,420 €,40 m²,1,Berlin,750 €,50 m²,"1,5"
3132,Berlin,1400 €,37 m²,1,München,2.000 €,20 m²,1
3133,Berlin,480 €,62 m²,2,Berlin,550 €,50 m²,1
3134,Berlin,1750 €,140 m²,5,Berlin,750 €,60 m²,2
3135,Berlin,490 €,75 m²,"2,5",Berlin,1.350 €,75 m²,3
3136,Berlin,550 €,54 m²,2,Leipzig,1.000 €,70 m²,1
3137,Berlin,590 €,68 m²,2,Berlin,1.700 €,90 m²,4
3138,Berlin,850 €,58 m²,2,Köln,1.000 €,20 m²,1
3139,Berlin,1600 €,110 m²,3,München,2.500 €,80 m²,2
3140,Berlin,1450 €,84 m²,3,Berlin,1.100 €,45 m²,2
3141,Berlin,1100 €,77 m²,2,München,2.500 €,55 m²,"1,5"
3142,Berlin,390 €,40 m²,1,Berlin,2.000 €,55 m²,2
3143,Berlin,400 €,38 m²,1,Berlin,1.000 €,40 m²,1
3144,Berlin,752 €,57 m²,3,Berlin,1.000 €,50 m²,2
3145,Berlin,550 €,70 m²,2,Berlin,2.000 €,80 m²,"3,5"
3146,Berlin,500 €,53 m²,2,Berlin,1.000 €,80 m²,3
3147,Berlin,430 €,45 m²,1,Berlin,1.200 €,60 m²,"2,5"
3148,Berlin,800 €,90 m²,3,Berlin,800 €,40 m²,2
3149,Berlin,900 €,56 m²,2,Münster,1.250 €,55 m²,"2,5"
3150,Berlin,650 €,85 m²,3,Berlin,1.300 €,50 m²,2
3151,Berlin,444 €,56 m²,2,Berlin,600 €,65 m²,3
3152,Berlin,900 €,76 m²,3,Berlin,1.100 €,80 m²,"3,5"
3153,Berlin,877 €,66 m²,2,Berlin,1.650 €,65 m²,3
3154,Berlin,533 €,81 m²,1,Berlin,350 €,30 m²,1
3155,Berlin,1400 €,96 m²,3,Berlin,700 €,50 m²,"1,5"
3156,Berlin,350 €,60 m²,2,Berlin,800 €,90 m²,4
3157,Berlin,450 €,80 m²,3,Berlin,1.000 €,100 m²,4
3158,Berlin,1500 €,85 m²,3,Berlin,1.300 €,70 m²,2
3159,Berlin,871 €,61 m²,2,Berlin,800 €,65 m²,"2,5"
3160,Berlin,1400 €,83 m²,2,Berlin,2.200 €,75 m²,"2,5"
3161,Berlin,380 €,65 m²,2,Berlin,1.000 €,85 m²,3
3162,Berlin,660 €,91 m²,"3,5",Berlin,1.500 €,95 m²,4
3163,Berlin,380 €,57 m²,2,Berlin,600 €,70 m²,3
3164,Berlin,408 €,45 m²,1,Berlin,800 €,50 m²,2
3165,Berlin,620 €,98 m²,"4,5",Berlin,1.280 €,120 m²,"4,5"
3166,Berlin,1350 €,130 m²,4,Berlin,1.000 €,60 m²,3
3167,Berlin,475 €,50 m²,2,Berlin,1.300 €,70 m²,"2,5"
3168,Berlin,402 €,67 m²,3,Berlin,900 €,50 m²,"2,5"
3169,Berlin,766 €,80 m²,2,Berlin,1.300 €,60 m²,3
3170,Berlin,780 €,65 m²,3,Berlin,1.200 €,70 m²,3
3171,Berlin,350 €,27 m²,1,Berlin,1.200 €,45 m²,2
3172,Berlin,1500 €,115 m²,3,Berlin,1.500 €,80 m²,"3,5"
3173,Berlin,560 €,51 m²,2,Berlin,1.000 €,20 m²,1
3174,Berlin,850 €,127 m²,5,Berlin,500 €,50 m²,"1,5"
3175,Berlin,891 €,66 m²,2,Berlin,2.500 €,70 m²,4
3176,Berlin,660 €,50 m²,2,München,750 €,40 m²,2
3177,Berlin,750 €,79 m²,3,Berlin,700 €,55 m²,2
3178,Berlin,985 €,130 m²,5,Berlin,700 €,60 m²,3
3179,Berlin,900 €,65 m²,2,München,1.600 €,60 m²,2
3180,Berlin,800 €,58 m²,2,Berlin,1.500 €,100 m²,4
3181,Berlin,1150 €,80 m²,3,Hamburg,2.000 €,70 m²,3
3182,Berlin,650 €,60 m²,2,Berlin,1.000 €,70 m²,2
3183,Berlin,667 €,78 m²,2,Berlin,700 €,65 m²,"2,5"
3184,Berlin,610 €,65 m²,2,Berlin,800 €,45 m²,2
3185,Berlin,490 €,52 m²,2,Berlin,700 €,56 m²,"2,5"
3186,Berlin,466 €,54 m²,2,Berlin,750 €,55 m²,2
3187,Berlin,819 €,75 m²,3,Berlin,1.800 €,75 m²,3
3188,Berlin,520 €,60 m²,2,Berlin,750 €,70 m²,3
3189,Berlin,750 €,66 m²,"2,5",Berlin,1.100 €,70 m²,3
3190,Berlin,2500 €,135 m²,4,Berlin,2.300 €,125 m²,4
3191,Berlin,750 €,67 m²,"2,5",Berlin,2.400 €,80 m²,4
3192,Berlin,600 €,75 m²,3,Berlin,450 €,40 m²,1
3193,Berlin,400 €,42 m²,1,Potsdam,800 €,38 m²,1
3194,Berlin,210 €,36 m²,2,Berlin,1.500 €,30 m²,2
3195,Berlin,810 €,60 m²,"1,5",Berlin,2.500 €,50 m²,"1,5"
3196,Berlin,618 €,70 m²,2,Berlin,1.500 €,100 m²,4
3197,Berlin,490 €,45 m²,1,Berlin,600 €,45 m²,"1,5"
3198,Berlin,450 €,45 m²,2,Berlin,750 €,35 m²,1
3199,Berlin,880 €,70 m²,"2,5",Berlin,750 €,50 m²,"1,5"
3200,Berlin,990 €,90 m²,3,Berlin,750 €,50 m²,2
3201,Berlin,783 €,93 m²,3,Berlin,900 €,75 m²,3
3202,Berlin,267 €,41 m²,"1,5",Berlin,600 €,40 m²,"1,5"
3203,Berlin,950 €,70 m²,3,Berlin,1.300 €,85 m²,3
3204,Berlin,474 €,54 m²,2,Berlin,1.200 €,80 m²,3
3205,Berlin,301 €,50 m²,2,Berlin,1.100 €,70 m²,3
3206,Berlin,436 €,50 m²,2,Berlin,1.200 €,70 m²,3
3207,Berlin,480 €,35 m²,1,Berlin,1.500 €,45 m²,1
3208,Berlin,690 €,70 m²,3,Berlin,900 €,90 m²,3
3209,Berlin,599 €,58 m²,"2,5",Berlin,1.100 €,50 m²,2
3210,Berlin,620 €,55 m²,2,Berlin,1.400 €,80 m²,"2,5"
3211,Berlin,1000 €,81 m²,2,Berlin,1.200 €,50 m²,2
3212,Berlin,700 €,60 m²,2,Berlin,1.000 €,55 m²,2
3213,Berlin,485 €,55 m²,2,Berlin,1.000 €,60 m²,"2,5"
3214,Berlin,500 €,74 m²,"2,5",Berlin,900 €,80 m²,3
3215,Berlin,225 €,30 m²,1,Berlin,900 €,50 m²,"1,5"
3216,Berlin,524 €,60 m²,2,Berlin,850 €,75 m²,3
3217,Berlin,570 €,112 m²,4,Berlin,400 €,40 m²,"1,5"
3218,Berlin,850 €,88 m²,3,Berlin,1.800 €,100 m²,4
3219,Berlin,450 €,50 m²,2,Berlin,2.000 €,90 m²,3
3220,Berlin,640 €,95 m²,4,Berlin,1.100 €,80 m²,3
3221,Berlin,416 €,50 m²,1,Berlin,1.100 €,55 m²,1
3222,Berlin,850 €,60 m²,2,Berlin,700 €,30 m²,1
3223,Berlin,911 €,90 m²,3,Berlin,1.500 €,50 m²,2
3224,Berlin,1050 €,73 m²,3,Berlin,1.600 €,65 m²,"2,5"
3225,Berlin,700 €,79 m²,3,Stuttgart,1.700 €,45 m²,2
3226,Berlin,380 €,59 m²,2,Berlin,1.300 €,70 m²,1
3227,Berlin,850 €,80 m²,3,Berlin,1.500 €,80 m²,3
3228,Berlin,1070 €,52 m²,2,Berlin,1.000 €,45 m²,1
3229,Berlin,395 €,42 m²,1,Berlin,600 €,40 m²,1
3230,Berlin,650 €,72 m²,"2,5",Berlin,500 €,50 m²,"1,5"
3231,Berlin,500 €,37 m²,1,Berlin,1.200 €,20 m²,2
3232,Berlin,490 €,70 m²,2,Berlin,1.200 €,75 m²,"2,5"
3233,Berlin,865 €,89 m²,3,Berlin,900 €,70 m²,2
3234,Berlin,643 €,72 m²,"2,5",Berlin,2.300 €,80 m²,3
3235,Berlin,600 €,65 m²,"2,5",Berlin,1.300 €,90 m²,3
3236,Berlin,1150 €,65 m²,2,Berlin,900 €,45 m²,"1,5"
3237,Berlin,1500 €,70 m²,2,Berlin,1.200 €,70 m²,"2,5"
3238,Berlin,500 €,53 m²,2,Berlin,850 €,65 m²,"2,5"
3239,Berlin,750 €,62 m²,2,Berlin,850 €,50 m²,2
3240,Berlin,460 €,40 m²,"1,5",Berlin,1.250 €,70 m²,3
3241,Berlin,1150 €,81 m²,3,Berlin,1.200 €,90 m²,4
3242,Berlin,395 €,36 m²,1,Berlin,1.200 €,50 m²,"2,5"
3243,Berlin,397 €,50 m²,2,Berlin,1.100 €,70 m²,"2,5"
3244,Berlin,750 €,97 m²,3,Berlin,700 €,80 m²,3
3245,Berlin,775 €,50 m²,2,Berlin,1.700 €,95 m²,"3,5"
3246,Berlin,850 €,98 m²,3,Berlin,1.200 €,95 m²,"3,5"
3247,Berlin,768 €,51 m²,2,München,1.200 €,70 m²,"2,5"
3248,Berlin,710 €,70 m²,2,Berlin,700 €,55 m²,"1,5"
3249,Berlin,793 €,95 m²,3,Berlin,1.600 €,110 m²,4
3250,Berlin,795 €,66 m²,2,Berlin,1.800 €,100 m²,4
3251,Berlin,487 €,45 m²,2,Berlin,1.300 €,60 m²,3
3252,Berlin,531 €,47 m²,1,Berlin,900 €,50 m²,2
3253,Berlin,350 €,56 m²,2,Berlin,850 €,75 m²,3
3254,Berlin,1980 €,130 m²,"4,5",Berlin,1.500 €,60 m²,1
3255,Berlin,670 €,75 m²,2,Berlin,1.000 €,80 m²,"2,5"
3256,Berlin,600 €,38 m²,1,Berlin,1.500 €,50 m²,2
3257,Berlin,619 €,51 m²,2,Berlin,530 €,55 m²,2
3258,Berlin,520 €,38 m²,"1,5",Berlin,1.200 €,65 m²,2
3259,Berlin,650 €,65 m²,2,Berlin,1.000 €,75 m²,3
3260,Berlin,670 €,60 m²,2,Berlin,2.000 €,70 m²,"2,5"
3261,Berlin,371 €,50 m²,2,Berlin,1.200 €,100 m²,4
3262,Berlin,750 €,75 m²,2,Berlin,1.500 €,90 m²,3
3263,Berlin,1 €,100 m²,3,Berlin,3.000 €,100 m²,3
3264,Berlin,500 €,80 m²,"2,5",Berlin,650 €,65 m²,2
3265,Berlin,683 €,75 m²,2,Berlin,1.000 €,80 m²,3
3266,Berlin,443 €,38 m²,1,Berlin,1.200 €,20 m²,2
3267,Berlin,1100 €,75 m²,3,Berlin,2.500 €,100 m²,4
3268,Berlin,430 €,32 m²,1,Berlin,900 €,50 m²,2
3269,Berlin,640 €,67 m²,2,Berlin,1.000 €,65 m²,"2,5"
3270,Berlin,500 €,35 m²,1,Berlin,700 €,35 m²,1
3271,Berlin,1300 €,60 m²,2,Berlin,1.900 €,65 m²,"2,5"
3272,Berlin,500 €,62 m²,"2,5",Berlin,1.400 €,65 m²,3
3273,Berlin,310 €,35 m²,1,Berlin,750 €,55 m²,"1,5"
3274,Berlin,635 €,41 m²,2,Berlin,1.000 €,55 m²,"1,5"
3275,Berlin,500 €,28 m²,1,Berlin,700 €,35 m²,1
3276,Berlin,399 €,60 m²,"2,5",Berlin,600 €,78 m²,"3,5"
3277,Berlin,549 €,50 m²,2,Berlin,1.000 €,55 m²,2
3278,Berlin,950 €,70 m²,2,Berlin,1.000 €,50 m²,"1,5"
3279,Berlin,684 €,70 m²,2,Berlin,1.200 €,80 m²,3
3280,Berlin,900 €,63 m²,2,Berlin,900 €,75 m²,3
3281,Berlin,1245 €,76 m²,"2,5",Berlin,1.600 €,100 m²,3
3282,Berlin,475 €,41 m²,"1,5",Berlin,1.600 €,40 m²,"1,5"
3283,Berlin,1450 €,185 m²,4,Berlin,1.200 €,100 m²,3
3284,Berlin,500 €,60 m²,"2,5",Berlin,900 €,80 m²,"3,5"
3285,Berlin,480 €,68 m²,2,Berlin,900 €,80 m²,3
3286,Berlin,395 €,53 m²,2,Berlin,750 €,70 m²,"2,5"
3287,Berlin,1000 €,75 m²,3,Berlin,1.300 €,65 m²,"2,5"
3288,Berlin,500 €,57 m²,2,Berlin,1.200 €,60 m²,"2,5"
3289,Berlin,1600 €,80 m²,3,Berlin,1.300 €,70 m²,3
3290,Berlin,750 €,64 m²,2,Berlin,1.275 €,75 m²,3
3291,Berlin,1150 €,59 m²,2,München,2.200 €,85 m²,3
3292,Berlin,420 €,44 m²,1,Berlin,700 €,48 m²,"1,5"
3293,Berlin,404 €,55 m²,1,Berlin,500 €,70 m²,1
3294,Berlin,434 €,40 m²,1,Berlin,480 €,45 m²,"1,5"
3295,Berlin,627 €,72 m²,3,Berlin,900 €,80 m²,3
3296,Berlin,400 €,39 m²,1,Berlin,900 €,60 m²,2
3297,Berlin,670 €,71 m²,3,Berlin,1.100 €,80 m²,4
3298,Berlin,450 €,60 m²,2,Berlin,800 €,70 m²,"2,5"
3299,Berlin,470 €,44 m²,"1,5",Berlin,800 €,60 m²,"2,5"
3300,Berlin,400 €,61 m²,"2,5",Berlin,1.000 €,85 m²,"2,5"
3301,Berlin,600 €,62 m²,2,Berlin,1.200 €,65 m²,"2,5"
3302,Berlin,600 €,64 m²,3,Berlin,600 €,45 m²,"1,5"
3303,Berlin,237 €,37 m²,1,Berlin,1.500 €,90 m²,3
3304,Berlin,800 €,65 m²,2,Berlin,2.000 €,90 m²,3
3305,Berlin,457 €,59 m²,"2,5",Berlin,1.650 €,80 m²,"2,5"
3306,Berlin,305 €,35 m²,1,Berlin,800 €,50 m²,2
3307,Berlin,1300 €,78 m²,3,Berlin,1.500 €,70 m²,3
3308,Berlin,455 €,42 m²,2,Berlin,1.000 €,70 m²,"2,5"
3309,Berlin,770 €,75 m²,2,Berlin,1.100 €,50 m²,1
3310,Berlin,430 €,58 m²,2,Berlin,650 €,70 m²,3
3311,Berlin,599 €,58 m²,2,Berlin,1.600 €,70 m²,3
3312,Berlin,410 €,57 m²,2,Berlin,800 €,80 m²,3
3313,Berlin,390 €,37 m²,1,Berlin,450 €,37 m²,1
3314,Berlin,525 €,62 m²,2,Berlin,1.000 €,75 m²,3
3315,Berlin,500 €,81 m²,2,Berlin,1.500 €,75 m²,3
3316,Berlin,990 €,85 m²,3,Berlin,1.500 €,90 m²,3
3317,Berlin,800 €,84 m²,3,Berlin,1.500 €,100 m²,4
3318,Berlin,1000 €,102 m²,3,Berlin,1.300 €,120 m²,5
3319,Berlin,960 €,67 m²,2,Berlin,1.500 €,70 m²,3
3320,Berlin,570 €,75 m²,"2,5",Berlin,1.200 €,70 m²,2
3321,Berlin,650 €,85 m²,3,Berlin,2.000 €,100 m²,4
3322,Berlin,335 €,37 m²,2,Berlin,400 €,40 m²,1
3323,Berlin,795 €,86 m²,3,Berlin,1.400 €,110 m²,4
3324,Berlin,590 €,49 m²,2,Berlin,800 €,65 m²,"2,5"
3325,Berlin,450 €,53 m²,2,Berlin,650 €,49 m²,2
3326,Berlin,692 €,57 m²,2,Berlin,900 €,45 m²,1
3327,Berlin,468 €,45 m²,2,Berlin,650 €,40 m²,1
3328,Berlin,397 €,42 m²,"1,5",Berlin,3.500 €,90 m²,3
3329,Berlin,670 €,80 m²,"3,5",Berlin,1.400 €,80 m²,"3,5"
3330,Berlin,1025 €,73 m²,2,Köln,1.300 €,75 m²,2
3331,Berlin,630 €,53 m²,2,Berlin,1.500 €,70 m²,"2,5"
3332,Berlin,400 €,50 m²,2,Berlin,1.200 €,75 m²,3
3333,Berlin,547 €,54 m²,2,Berlin,600 €,40 m²,2
3334,Berlin,695 €,60 m²,2,Berlin,750 €,50 m²,2
3335,Berlin,500 €,34 m²,1,Berlin,500 €,20 m²,1
3336,Berlin,305 €,35 m²,1,Berlin,800 €,50 m²,2
3337,Berlin,615 €,55 m²,2,Berlin,1.300 €,65 m²,"3,5"
3338,Berlin,833 €,65 m²,2,Berlin,850 €,50 m²,1
3339,Berlin,521 €,49 m²,"1,5",Berlin,700 €,50 m²,"1,5"
3340,Berlin,595 €,65 m²,"2,5",Berlin,1.600 €,65 m²,2
3341,Berlin,1820 €,98 m²,3,Berlin,2.200 €,85 m²,3
3342,Berlin,450 €,45 m²,1,Berlin,1.700 €,75 m²,2
3343,Berlin,390 €,33 m²,1,Berlin,1.200 €,60 m²,2
3344,Berlin,1500 €,104 m²,3,Berlin,2.000 €,100 m²,4
3345,Berlin,407 €,65 m²,3,Berlin,900 €,50 m²,3
3346,Berlin,600 €,51 m²,2,Berlin,600 €,54 m²,2
3347,Berlin,716 €,53 m²,2,Berlin,1.200 €,70 m²,"2,5"
3348,Berlin,900 €,108 m²,3,Berlin,1.400 €,100 m²,3
3349,Berlin,840 €,77 m²,3,Berlin,600 €,50 m²,2
3350,Berlin,1000 €,58 m²,2,München,1.850 €,35 m²,1
3351,Berlin,489 €,65 m²,2,Charlottenberg,850 €,65 m²,"2,5"
3352,Berlin,800 €,75 m²,"3,5",Berlin,1.200 €,100 m²,"4,5"
3353,Berlin,506 €,46 m²,2,Berlin,550 €,45 m²,"1,5"
3354,Berlin,850 €,64 m²,2,Berlin,1.600 €,65 m²,2
3355,Berlin,491 €,47 m²,2,Berlin,500 €,55 m²,3
3356,Berlin,490 €,42 m²,1,Berlin,850 €,45 m²,2
3357,Berlin,600 €,67 m²,2,Berlin,1.000 €,20 m²,1
3358,Berlin,386 €,40 m²,1,Berlin,1.000 €,60 m²,2
3359,Berlin,255 €,45 m²,"1,5",Berlin,450 €,30 m²,1
3360,Berlin,550 €,55 m²,2,Berlin,1.000 €,60 m²,"2,5"
3361,Berlin,650 €,60 m²,2,Berlin,900 €,60 m²,2
3362,Berlin,850 €,58 m²,2,Berlin,1.300 €,85 m²,3
